PAIS,ANO,DEWEY PRINCIPAL,TIPO_AGENTE,IDIOMA DE ORIGEN,IDIOMA PUBLICACION,EDITORIAL,CANTIDAD
Colombia,2012,300 - Ciencias sociales,ENTIDAD PÚBLICA,LENGUA NO DETERMINADA,MULTILINGÜE,MINISTERIO DE HACIENDA Y CREDITO PUBLICO,1
Colombia,2012,300 - Ciencias sociales,TODOS,ALEMÁN,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,6
Colombia,2012,300 - Ciencias sociales,TODOS,ALEMÁN,ESPAÑOL,EDICIONES AURORA,1
Colombia,2012,300 - Ciencias sociales,TODOS,ALEMÁN,ESPAÑOL,FUNDACION UNIVERSIDAD EXTERNADO DE COLOMBIA,1
Colombia,2012,300 - Ciencias sociales,TODOS,ALEMÁN,ESPAÑOL,GRUPO EDITORIAL IBANEZ S.A.S,1
Colombia,2012,300 - Ciencias sociales,TODOS,ALEMÁN,ESPAÑOL,UNIVERSIDAD DEL ROSARIO,1
Colombia,2012,300 - Ciencias sociales,TODOS,ESPAÑOL,INGLÉS,MAT EL MATEMAGICO S.A.S.,13
Colombia,2012,300 - Ciencias sociales,TODOS,ESPAÑOL,INGLÉS,"POMBO HOLGUIN, DIANA CAROLINA",2
Colombia,2012,300 - Ciencias sociales,TODOS,ESPAÑOL,INGLÉS,EDICIONES GAMMA S.A.,1
Colombia,2012,300 - Ciencias sociales,TODOS,ESPAÑOL,MULTILINGÜE,UNIVERSIDAD EAN,1
Colombia,2012,300 - Ciencias sociales,TODOS,ESPAÑOL,MULTILINGÜE,"VARGAS VALBUENA, MARTHA ALICIA",1
Colombia,2012,300 - Ciencias sociales,TODOS,ESPAÑOL,PORTUGUÉS,"POMBO HOLGUIN, DIANA CAROLINA",2
Colombia,2012,300 - Ciencias sociales,TODOS,ESPAÑOL,ÁRABE,FUNDACION INSTITUTO RUHI,1
Colombia,2012,300 - Ciencias sociales,TODOS,FRANCÉS,ESPAÑOL,PLAZA & JANES EDITORES,3
Colombia,2012,300 - Ciencias sociales,TODOS,FRANCÉS,ESPAÑOL,FUNDACION UNIVERSIDAD EXTERNADO DE COLOMBIA,2
Colombia,2012,300 - Ciencias sociales,TODOS,FRANCÉS,ESPAÑOL,GRUPO PLANETA,2
Colombia,2012,300 - Ciencias sociales,TODOS,FRANCÉS,ESPAÑOL,LA CARRETA EDITORES E.U.,1
Colombia,2012,300 - Ciencias sociales,TODOS,FRANCÉS,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,1
Colombia,2012,300 - Ciencias sociales,TODOS,INGLÉS,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,9
Colombia,2012,300 - Ciencias sociales,TODOS,INGLÉS,ESPAÑOL,SOCIEDAD DE SAN PABLO,9
Colombia,2012,300 - Ciencias sociales,TODOS,INGLÉS,ESPAÑOL,RONDEROS Y CARDENAS S.A.S.,8
Colombia,2012,300 - Ciencias sociales,TODOS,INGLÉS,ESPAÑOL,GRUPO PLANETA,6
Colombia,2012,300 - Ciencias sociales,TODOS,INGLÉS,ESPAÑOL,PLAZA & JANES EDITORES,5
Colombia,2012,300 - Ciencias sociales,TODOS,INGLÉS,MULTILINGÜE,ASOCIACION DE BANANEROS DE COLOMBIA,1
Colombia,2012,300 - Ciencias sociales,TODOS,INGLÉS,PERSA,FUNDACION INSTITUTO RUHI,2
Colombia,2012,300 - Ciencias sociales,TODOS,INGLÉS,ÁRABE,FUNDACION INSTITUTO RUHI,1
Colombia,2012,300 - Ciencias sociales,TODOS,ITALIANO,ESPAÑOL,SOCIEDAD DE SAN PABLO,5
Colombia,2012,300 - Ciencias sociales,TODOS,ITALIANO,ESPAÑOL,UNIVERSIDAD LIBRE - BOGOTA,2
Colombia,2012,300 - Ciencias sociales,TODOS,ITALIANO,ESPAÑOL,FUNDACION UNIVERSIDAD EXTERNADO DE COLOMBIA,1
Colombia,2012,300 - Ciencias sociales,TODOS,ITALIANO,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,1
Colombia,2012,300 - Ciencias sociales,TODOS,ITALIANO,ESPAÑOL,UNIVERSIDAD DEL ROSARIO,1
Colombia,2012,300 - Ciencias sociales,TODOS,LENGUA NO DETERMINADA,ESPAÑOL,UNIVERSIDAD DE LOS ANDES,2
Colombia,2012,300 - Ciencias sociales,TODOS,LENGUA NO DETERMINADA,ESPAÑOL,OFICINA DEL ALTO COMISIONADO DE LAS NACIONES UNIDAS PARA LOS DERECHOS HUMANOS EN COLOMBIA,1
Colombia,2012,300 - Ciencias sociales,TODOS,LENGUA NO DETERMINADA,ESPAÑOL,PENGUIN RANDOM HOUSE,1
Colombia,2012,300 - Ciencias sociales,TODOS,LENGUA NO DETERMINADA,ESPAÑOL,UNIVERSIDAD LIBRE - BOGOTA,1
Colombia,2012,300 - Ciencias sociales,TODOS,LENGUA NO DETERMINADA,INGLÉS,EDICIONES GAMMA S.A.,1
Colombia,2012,300 - Ciencias sociales,TODOS,LENGUA NO DETERMINADA,MULTILINGÜE,CORPORACION SOCIOCULTURAL DE AFRODECENDIENTES ATAOLE,2
Colombia,2012,300 - Ciencias sociales,TODOS,LENGUA NO DETERMINADA,MULTILINGÜE,FUNDACION MUNDO ESPIRAL,1
Colombia,2012,300 - Ciencias sociales,TODOS,LENGUA NO DETERMINADA,MULTILINGÜE,HUMANIDAD VIGENTE CORPORACION JURIDICA,1
Colombia,2012,300 - Ciencias sociales,TODOS,LENGUA NO DETERMINADA,MULTILINGÜE,INSTITUTO DE INVESTIGACIONES MARINAS Y COSTERAS,1
Colombia,2012,300 - Ciencias sociales,TODOS,LENGUA NO DETERMINADA,MULTILINGÜE,MINISTERIO DE HACIENDA Y CREDITO PUBLICO,1
Colombia,2012,300 - Ciencias sociales,TODOS,PORTUGUÉS,ESPAÑOL,CORPORACION DE CAPACITACION Y APOYO A LA DISCAPACIDAD,2
Colombia,2012,300 - Ciencias sociales,TODOS,PORTUGUÉS,ESPAÑOL,COOPERATIVA EDITORIAL MAGISTERIO,1
Colombia,2012,300 - Ciencias sociales,TODOS,PORTUGUÉS,ESPAÑOL,SIGLO DEL HOMBRE EDITORES LTDA,1
Colombia,2012,300 - Ciencias sociales,TODOS,PORTUGUÉS,ESPAÑOL,SOCIEDAD DE SAN PABLO,1
Colombia,2012,400 - Lenguas,AMBAS,ALEMÁN,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,3
Colombia,2012,400 - Lenguas,AMBAS,ALEMÁN,MULTILINGÜE,PANAMERICANA LIBRERIA Y PAPELERIA,1
Colombia,2012,400 - Lenguas,AMBAS,INGLÉS,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,1
Colombia,2012,400 - Lenguas,AMBAS,LENGUA NO DETERMINADA,MULTILINGÜE,ALTA TECNOLOGIA EN EL APRENDIZAJE S.A.S,5
Colombia,2012,400 - Lenguas,AMBAS,PORTUGUÉS,ESPAÑOL,BABEL LIBROS S.A.S.,1
Colombia,2012,400 - Lenguas,EDITORIAL COMERCIAL,ALEMÁN,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,3
Colombia,2012,400 - Lenguas,EDITORIAL COMERCIAL,ALEMÁN,MULTILINGÜE,PANAMERICANA LIBRERIA Y PAPELERIA,1
Colombia,2012,400 - Lenguas,EDITORIAL COMERCIAL,INGLÉS,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,1
Colombia,2012,400 - Lenguas,EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,MULTILINGÜE,ALTA TECNOLOGIA EN EL APRENDIZAJE S.A.S,5
Colombia,2012,400 - Lenguas,EDITORIAL COMERCIAL,PORTUGUÉS,ESPAÑOL,BABEL LIBROS S.A.S.,1
Colombia,2012,400 - Lenguas,ENTIDAD PRIVADA NO EDITORIAL,ESPAÑOL,MULTILINGÜE,OBSERVATORIO DEL CARIBE COLOMBIANO,1
Colombia,2012,400 - Lenguas,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,MULTILINGÜE,FUNDACION PARA EL DESARROLLO INTERCULTURAL. ONG.,3
Colombia,2012,400 - Lenguas,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,MULTILINGÜE,CORPORACION SOCIOCULTURAL DE AFRODECENDIENTES ATAOLE,2
Colombia,2012,400 - Lenguas,ENTIDAD PÚBLICA,FRANCÉS,ESPAÑOL,INSTITUTO CARO Y CUERVO,1
Colombia,2012,400 - Lenguas,ENTIDAD PÚBLICA,INGLÉS,ESPAÑOL,INSTITUTO CARO Y CUERVO,1
Colombia,2012,400 - Lenguas,TODOS,ALEMÁN,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,3
Colombia,2012,400 - Lenguas,TODOS,ALEMÁN,MULTILINGÜE,PANAMERICANA LIBRERIA Y PAPELERIA,1
Colombia,2012,400 - Lenguas,TODOS,ESPAÑOL,MULTILINGÜE,OBSERVATORIO DEL CARIBE COLOMBIANO,1
Colombia,2012,400 - Lenguas,TODOS,FRANCÉS,ESPAÑOL,INSTITUTO CARO Y CUERVO,1
Colombia,2012,400 - Lenguas,TODOS,INGLÉS,ESPAÑOL,INSTITUTO CARO Y CUERVO,1
Colombia,2012,400 - Lenguas,TODOS,INGLÉS,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,1
Colombia,2012,400 - Lenguas,TODOS,LENGUA NO DETERMINADA,MULTILINGÜE,ALTA TECNOLOGIA EN EL APRENDIZAJE S.A.S,5
Colombia,2012,400 - Lenguas,TODOS,LENGUA NO DETERMINADA,MULTILINGÜE,FUNDACION PARA EL DESARROLLO INTERCULTURAL. ONG.,3
Colombia,2012,400 - Lenguas,TODOS,LENGUA NO DETERMINADA,MULTILINGÜE,CORPORACION SOCIOCULTURAL DE AFRODECENDIENTES ATAOLE,2
Colombia,2012,400 - Lenguas,TODOS,PORTUGUÉS,ESPAÑOL,BABEL LIBROS S.A.S.,1
Colombia,2012,500 - Ciencias naturales y matemáticas,AMBAS,ALEMÁN,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,8
Colombia,2012,500 - Ciencias naturales y matemáticas,AMBAS,ESPAÑOL,INGLÉS,PUNTOAPARTE LTDA.,1
Colombia,2012,500 - Ciencias naturales y matemáticas,AMBAS,FRANCÉS,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,2
Colombia,2012,500 - Ciencias naturales y matemáticas,AMBAS,FRANCÉS,ESPAÑOL,PLAZA & JANES EDITORES,2
Colombia,2012,500 - Ciencias naturales y matemáticas,AMBAS,FRANCÉS,MULTILINGÜE,ESCUELA COLOMBIANA DE INGENIERIA,1
Colombia,2012,500 - Ciencias naturales y matemáticas,AMBAS,INGLÉS,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,41
Colombia,2012,500 - Ciencias naturales y matemáticas,AMBAS,INGLÉS,ESPAÑOL,PEARSON,1
Colombia,2012,500 - Ciencias naturales y matemáticas,AMBAS,INGLÉS,ESPAÑOL,PLAZA & JANES EDITORES,1
Colombia,2012,500 - Ciencias naturales y matemáticas,AMBAS,INGLÉS,ESPERANTO,PANAMERICANA LIBRERIA Y PAPELERIA,1
Colombia,2012,500 - Ciencias naturales y matemáticas,AUTOR-EDITOR,ESPAÑOL,INGLÉS,"LUNA MORA, VICTOR FABIO",1
Colombia,2012,500 - Ciencias naturales y matemáticas,AUTOR-EDITOR,INGLÉS,ESPAÑOL,"CARDONA GRANDA, JUAN MANUEL",1
Colombia,2012,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,ALEMÁN,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,8
Colombia,2012,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,ESPAÑOL,INGLÉS,PUNTOAPARTE LTDA.,1
Colombia,2012,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,FRANCÉS,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,2
Colombia,2012,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,FRANCÉS,ESPAÑOL,PLAZA & JANES EDITORES,2
Colombia,2012,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,INGLÉS,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,41
Colombia,2012,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,INGLÉS,ESPAÑOL,PEARSON,1
Colombia,2012,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,INGLÉS,ESPAÑOL,PLAZA & JANES EDITORES,1
Colombia,2012,500 - Ciencias naturales y matemáticas,EDITORIAL COMERCIAL,INGLÉS,ESPERANTO,PANAMERICANA LIBRERIA Y PAPELERIA,1
Colombia,2012,500 - Ciencias naturales y matemáticas,EDITORIAL UNIVERSITARIA,FRANCÉS,MULTILINGÜE,ESCUELA COLOMBIANA DE INGENIERIA,1
Colombia,2012,500 - Ciencias naturales y matemáticas,ENTIDAD PRIVADA NO EDITORIAL,ESPAÑOL,INGLÉS,BILINEATA PUBLISHING SAS,1
Colombia,2012,500 - Ciencias naturales y matemáticas,ENTIDAD PRIVADA NO EDITORIAL,LENGUA NO DETERMINADA,MULTILINGÜE,FUNDACION ZOOLOGICA DE CALI,1
Colombia,2012,500 - Ciencias naturales y matemáticas,TODOS,ALEMÁN,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,8
Colombia,2012,500 - Ciencias naturales y matemáticas,TODOS,ESPAÑOL,INGLÉS,BILINEATA PUBLISHING SAS,1
Colombia,2012,500 - Ciencias naturales y matemáticas,TODOS,ESPAÑOL,INGLÉS,"LUNA MORA, VICTOR FABIO",1
Colombia,2012,500 - Ciencias naturales y matemáticas,TODOS,ESPAÑOL,INGLÉS,PUNTOAPARTE LTDA.,1
Colombia,2012,500 - Ciencias naturales y matemáticas,TODOS,FRANCÉS,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,2
Colombia,2012,500 - Ciencias naturales y matemáticas,TODOS,FRANCÉS,ESPAÑOL,PLAZA & JANES EDITORES,2
Colombia,2012,500 - Ciencias naturales y matemáticas,TODOS,FRANCÉS,MULTILINGÜE,ESCUELA COLOMBIANA DE INGENIERIA,1
Colombia,2012,500 - Ciencias naturales y matemáticas,TODOS,INGLÉS,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,41
Colombia,2012,500 - Ciencias naturales y matemáticas,TODOS,INGLÉS,ESPAÑOL,"CARDONA GRANDA, JUAN MANUEL",1
Colombia,2012,500 - Ciencias naturales y matemáticas,TODOS,INGLÉS,ESPAÑOL,PEARSON,1
Colombia,2012,500 - Ciencias naturales y matemáticas,TODOS,INGLÉS,ESPAÑOL,PLAZA & JANES EDITORES,1
Colombia,2012,500 - Ciencias naturales y matemáticas,TODOS,INGLÉS,ESPERANTO,PANAMERICANA LIBRERIA Y PAPELERIA,1
Colombia,2012,500 - Ciencias naturales y matemáticas,TODOS,LENGUA NO DETERMINADA,MULTILINGÜE,FUNDACION ZOOLOGICA DE CALI,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),AMBAS,ALEMÁN,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,9
Colombia,2012,600 - Tecnología (Ciencias aplicadas),AMBAS,ESPAÑOL,INGLÉS,EDICIONES B,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),AMBAS,ESPAÑOL,INGLÉS,VILLEGAS EDITORES S.A.,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),AMBAS,FRANCÉS,ESPAÑOL,GRUPO PLANETA,2
Colombia,2012,600 - Tecnología (Ciencias aplicadas),AMBAS,FRANCÉS,ESPAÑOL,EDUCACTIVA,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),AMBAS,FRANCÉS,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),AMBAS,INGLÉS,ESPAÑOL,EDUCACTIVA,24
Colombia,2012,600 - Tecnología (Ciencias aplicadas),AMBAS,INGLÉS,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,12
Colombia,2012,600 - Tecnología (Ciencias aplicadas),AMBAS,INGLÉS,ESPAÑOL,GRUPO DISTRIBUNA SAS,3
Colombia,2012,600 - Tecnología (Ciencias aplicadas),AMBAS,INGLÉS,ESPAÑOL,UNIVERSIDAD DE ANTIOQUIA,2
Colombia,2012,600 - Tecnología (Ciencias aplicadas),AMBAS,INGLÉS,ESPAÑOL,EDICIONES PIENSALO LTDA.,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),AMBAS,INGLÉS,INGLÉS,GARANI.S.A.S,2
Colombia,2012,600 - Tecnología (Ciencias aplicadas),AMBAS,INGLÉS,PORTUGUÉS,GRUPO DISTRIBUNA SAS,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),AMBAS,LENGUA NO DETERMINADA,ESPAÑOL,EDITORIAL IMPRESION MEDICA S.A.S.,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),AMBAS,LENGUA NO DETERMINADA,MULTILINGÜE,MNR COMUNICACIONES & EDICIONES S A S,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),AMBAS,PORTUGUÉS,ESPAÑOL,GRUPO DISTRIBUNA SAS,5
Colombia,2012,600 - Tecnología (Ciencias aplicadas),AMBAS,PORTUGUÉS,ESPAÑOL,UNIVERSIDAD DE NARINO,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),AUTOR-EDITOR,INGLÉS,ESPAÑOL,"SUAREZ RUBIO, SANTIAGO",2
Colombia,2012,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,ALEMÁN,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,9
Colombia,2012,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,ESPAÑOL,INGLÉS,EDICIONES B,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,ESPAÑOL,INGLÉS,VILLEGAS EDITORES S.A.,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,FRANCÉS,ESPAÑOL,GRUPO PLANETA,2
Colombia,2012,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,FRANCÉS,ESPAÑOL,EDUCACTIVA,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,FRANCÉS,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,INGLÉS,ESPAÑOL,EDUCACTIVA,24
Colombia,2012,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,INGLÉS,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,12
Colombia,2012,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,INGLÉS,ESPAÑOL,GRUPO DISTRIBUNA SAS,3
Colombia,2012,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,INGLÉS,ESPAÑOL,EDICIONES PIENSALO LTDA.,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,INGLÉS,ESPAÑOL,EDITORIAL GUADUALES LIMITADA,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,INGLÉS,INGLÉS,GARANI.S.A.S,2
Colombia,2012,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,INGLÉS,PORTUGUÉS,GRUPO DISTRIBUNA SAS,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,ESPAÑOL,EDITORIAL IMPRESION MEDICA S.A.S.,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,LENGUA NO DETERMINADA,MULTILINGÜE,MNR COMUNICACIONES & EDICIONES S A S,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),EDITORIAL COMERCIAL,PORTUGUÉS,ESPAÑOL,GRUPO DISTRIBUNA SAS,5
Colombia,2012,600 - Tecnología (Ciencias aplicadas),EDITORIAL UNIVERSITARIA,INGLÉS,ESPAÑOL,UNIVERSIDAD DE ANTIOQUIA,2
Colombia,2012,600 - Tecnología (Ciencias aplicadas),EDITORIAL UNIVERSITARIA,PORTUGUÉS,ESPAÑOL,UNIVERSIDAD DE NARINO,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),ENTIDAD PRIVADA NO EDITORIAL,ESPAÑOL,INGLÉS,CENTRO INTERNACIONAL DE AGRICULTURA TROPICAL,2
Colombia,2012,600 - Tecnología (Ciencias aplicadas),ENTIDAD PRIVADA NO EDITORIAL,ESPAÑOL,INGLÉS,FUNDACION PARA LA CONSTRUCCION CIVICO-SOLIDARIA DE UN CAMBIO SISTEMICO,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),ENTIDAD PRIVADA NO EDITORIAL,ESPAÑOL,PORTUGUÉS,CORPORACION CONSORCIO PARA EL DESARROLLO COMUNITARIO,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,ESPAÑOL,ORGANIZACION IBEROAMERICANA DE PROTECCION CONTRA INCENDIOS,8
Colombia,2012,600 - Tecnología (Ciencias aplicadas),ENTIDAD PRIVADA NO EDITORIAL,INGLÉS,ESPAÑOL,CENTRO INTERNACIONAL DE AGRICULTURA TROPICAL,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),TODOS,ALEMÁN,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,9
Colombia,2012,600 - Tecnología (Ciencias aplicadas),TODOS,ESPAÑOL,INGLÉS,CENTRO INTERNACIONAL DE AGRICULTURA TROPICAL,2
Colombia,2012,600 - Tecnología (Ciencias aplicadas),TODOS,ESPAÑOL,INGLÉS,EDICIONES B,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),TODOS,ESPAÑOL,INGLÉS,FUNDACION PARA LA CONSTRUCCION CIVICO-SOLIDARIA DE UN CAMBIO SISTEMICO,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),TODOS,ESPAÑOL,INGLÉS,VILLEGAS EDITORES S.A.,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),TODOS,ESPAÑOL,PORTUGUÉS,CORPORACION CONSORCIO PARA EL DESARROLLO COMUNITARIO,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),TODOS,FRANCÉS,ESPAÑOL,GRUPO PLANETA,2
Colombia,2012,600 - Tecnología (Ciencias aplicadas),TODOS,FRANCÉS,ESPAÑOL,EDUCACTIVA,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),TODOS,FRANCÉS,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),TODOS,INGLÉS,ESPAÑOL,EDUCACTIVA,24
Colombia,2012,600 - Tecnología (Ciencias aplicadas),TODOS,INGLÉS,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,12
Colombia,2012,600 - Tecnología (Ciencias aplicadas),TODOS,INGLÉS,ESPAÑOL,ORGANIZACION IBEROAMERICANA DE PROTECCION CONTRA INCENDIOS,8
Colombia,2012,600 - Tecnología (Ciencias aplicadas),TODOS,INGLÉS,ESPAÑOL,GRUPO DISTRIBUNA SAS,3
Colombia,2012,600 - Tecnología (Ciencias aplicadas),TODOS,INGLÉS,ESPAÑOL,"SUAREZ RUBIO, SANTIAGO",2
Colombia,2012,600 - Tecnología (Ciencias aplicadas),TODOS,INGLÉS,INGLÉS,GARANI.S.A.S,2
Colombia,2012,600 - Tecnología (Ciencias aplicadas),TODOS,INGLÉS,PORTUGUÉS,GRUPO DISTRIBUNA SAS,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),TODOS,LENGUA NO DETERMINADA,ESPAÑOL,EDITORIAL IMPRESION MEDICA S.A.S.,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),TODOS,LENGUA NO DETERMINADA,MULTILINGÜE,MNR COMUNICACIONES & EDICIONES S A S,1
Colombia,2012,600 - Tecnología (Ciencias aplicadas),TODOS,PORTUGUÉS,ESPAÑOL,GRUPO DISTRIBUNA SAS,5
Colombia,2012,600 - Tecnología (Ciencias aplicadas),TODOS,PORTUGUÉS,ESPAÑOL,UNIVERSIDAD DE NARINO,1
Colombia,2012,700 - Las Artes Bellas artes y artes decorativas,AMBAS,ALEMÁN,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,1
Colombia,2012,700 - Las Artes Bellas artes y artes decorativas,AMBAS,CATALÁN,ESPAÑOL,SIGLO DEL HOMBRE EDITORES LTDA,1
Colombia,2012,700 - Las Artes Bellas artes y artes decorativas,AMBAS,ESPAÑOL,INGLÉS,UNIVERSIDAD EAFIT,1
Colombia,2012,700 - Las Artes Bellas artes y artes decorativas,AMBAS,ESPAÑOL,INGLÉS,VILLEGAS ASOCIADOS S.A.,1
Colombia,2012,700 - Las Artes Bellas artes y artes decorativas,AMBAS,ESPAÑOL,MULTILINGÜE,UNIVERSIDAD EAFIT,1
Colombia,2012,700 - Las Artes Bellas artes y artes decorativas,AMBAS,FRANCÉS,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,6
Colombia,2012,700 - Las Artes Bellas artes y artes decorativas,AMBAS,INGLÉS,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,35
Colombia,2012,700 - Las Artes Bellas artes y artes decorativas,AMBAS,INGLÉS,ESPAÑOL,GRUPO NORIEGA EDITORES DE COLOMBIA LTDA.,1
Colombia,2012,700 - Las Artes Bellas artes y artes decorativas,AMBAS,ITALIANO,ESPAÑOL,CANGREJO EDITORES LTDA.,1
Colombia,2012,700 - Las Artes Bellas artes y artes decorativas,AMBAS,LENGUA NO DETERMINADA,ESPAÑOL,EDITORIAL UNIVERSIDAD DE CALDAS,1
Colombia,2012,700 - Las Artes Bellas artes y artes decorativas,AMBAS,LENGUA NO DETERMINADA,ESPAÑOL,UNIVERSIDAD NACIONAL DE COLOMBIA,1
Colombia,2012,700 - Las Artes Bellas artes y artes decorativas,AMBAS,LENGUA NO DETERMINADA,MULTILINGÜE,UNIVERSIDAD PILOTO DE COLOMBIA,2
Colombia,2012,700 - Las Artes Bellas artes y artes decorativas,AMBAS,LENGUA NO DETERMINADA,MULTILINGÜE,EDITORIAL UNIVERSIDAD DE CALDAS,1
Colombia,2012,700 - Las Artes Bellas artes y artes decorativas,AUTOR-EDITOR,LENGUA NO DETERMINADA,MULTILINGÜE,"BONILLA GALEANO, MILENA",1
Colombia,2012,700 - Las Artes Bellas artes y artes decorativas,AUTOR-EDITOR,LENGUA NO DETERMINADA,MULTILINGÜE,"CONVERS GOMEZ, ANA CAROLINA",1
Colombia,2012,700 - Las Artes Bellas artes y artes decorativas,AUTOR-EDITOR,LENGUA NO DETERMINADA,MULTILINGÜE,"MESA RICO, JUAN MIGUEL",1
Colombia,2012,700 - Las Artes Bellas artes y artes decorativas,AUTOR-EDITOR,LENGUA NO DETERMINADA,MULTILINGÜE,"PINEDA CHACON, WILLIAM",1
Colombia,2012,700 - Las Artes Bellas artes y artes decorativas,AUTOR-EDITOR,LENGUA NO DETERMINADA,MULTILINGÜE,"PINTO PABON, JAIME",1
Colombia,2012,700 - Las Artes Bellas artes y artes decorativas,EDITORIAL COMERCIAL,ALEMÁN,ESPAÑOL,PANAMERICANA LIBRERIA Y PAPELERIA,1
