PAIS,ANO,DEWEY PRINCIPAL,TIPO_AGENTE,DECILE_LABEL,DECILE_ORDER,PROMEDIO_REGISTROS,DESVIACION_ESTANDAR,CANTIDAD_EDITORIALES,IDIOMA_ORIGEN,CANTIDAD_OBRAS_IDIOMA
Brasil,2013,800 - Literatura y retórica,TODOS,20% - 30%,3,8.96,1.56,27,LENGUA NO DETERMINADA,14
Brasil,2013,800 - Literatura y retórica,TODOS,20% - 30%,3,8.96,1.56,27,NEERLANDÉS,2
Brasil,2013,800 - Literatura y retórica,TODOS,20% - 30%,3,8.96,1.56,27,NORUEGO,1
Brasil,2013,800 - Literatura y retórica,TODOS,20% - 30%,3,8.96,1.56,27,PORTUGUÉS,30
Brasil,2013,800 - Literatura y retórica,TODOS,20% - 30%,3,8.96,1.56,27,RUSO,1
Brasil,2013,800 - Literatura y retórica,TODOS,30% - 40%,4,4.85,0.72,27,ALEMÁN,16
Brasil,2013,800 - Literatura y retórica,TODOS,30% - 40%,4,4.85,0.72,27,ESPAÑOL,23
Brasil,2013,800 - Literatura y retórica,TODOS,30% - 40%,4,4.85,0.72,27,FINÉS,4
Brasil,2013,800 - Literatura y retórica,TODOS,30% - 40%,4,4.85,0.72,27,FRANCÉS,22
Brasil,2013,800 - Literatura y retórica,TODOS,30% - 40%,4,4.85,0.72,27,GEORGIANO,1
Brasil,2013,800 - Literatura y retórica,TODOS,30% - 40%,4,4.85,0.72,27,GRIEGO,1
Brasil,2013,800 - Literatura y retórica,TODOS,30% - 40%,4,4.85,0.72,27,INGLÉS,43
Brasil,2013,800 - Literatura y retórica,TODOS,30% - 40%,4,4.85,0.72,27,ITALIANO,4
Brasil,2013,800 - Literatura y retórica,TODOS,30% - 40%,4,4.85,0.72,27,LENGUA NO DETERMINADA,9
Brasil,2013,800 - Literatura y retórica,TODOS,30% - 40%,4,4.85,0.72,27,PORTUGUÉS,8
Brasil,2013,800 - Literatura y retórica,TODOS,40% - 50%,5,2.96,0.43,28,ALEMÁN,8
Brasil,2013,800 - Literatura y retórica,TODOS,40% - 50%,5,2.96,0.43,28,CHINO,1
Brasil,2013,800 - Literatura y retórica,TODOS,40% - 50%,5,2.96,0.43,28,ESPAÑOL,8
Brasil,2013,800 - Literatura y retórica,TODOS,40% - 50%,5,2.96,0.43,28,FRANCÉS,8
Brasil,2013,800 - Literatura y retórica,TODOS,40% - 50%,5,2.96,0.43,28,INGLÉS,30
Brasil,2013,800 - Literatura y retórica,TODOS,40% - 50%,5,2.96,0.43,28,ITALIANO,4
Brasil,2013,800 - Literatura y retórica,TODOS,40% - 50%,5,2.96,0.43,28,LENGUA NO DETERMINADA,10
Brasil,2013,800 - Literatura y retórica,TODOS,40% - 50%,5,2.96,0.43,28,PORTUGUÉS,13
Brasil,2013,800 - Literatura y retórica,TODOS,40% - 50%,5,2.96,0.43,28,RUSO,1
Brasil,2013,800 - Literatura y retórica,TODOS,50% - 60%,6,2.0,0.0,27,ALEMÁN,3
Brasil,2013,800 - Literatura y retórica,TODOS,50% - 60%,6,2.0,0.0,27,ESPAÑOL,7
Brasil,2013,800 - Literatura y retórica,TODOS,50% - 60%,6,2.0,0.0,27,FRANCÉS,3
Brasil,2013,800 - Literatura y retórica,TODOS,50% - 60%,6,2.0,0.0,27,INGLÉS,12
Brasil,2013,800 - Literatura y retórica,TODOS,50% - 60%,6,2.0,0.0,27,ITALIANO,4
Brasil,2013,800 - Literatura y retórica,TODOS,50% - 60%,6,2.0,0.0,27,LENGUA NO DETERMINADA,9
Brasil,2013,800 - Literatura y retórica,TODOS,50% - 60%,6,2.0,0.0,27,PORTUGUÉS,15
Brasil,2013,800 - Literatura y retórica,TODOS,50% - 60%,6,2.0,0.0,27,RUSO,1
Brasil,2013,800 - Literatura y retórica,TODOS,60% - 70%,7,1.44,0.51,27,ALEMÁN,3
Brasil,2013,800 - Literatura y retórica,TODOS,60% - 70%,7,1.44,0.51,27,FRANCÉS,6
Brasil,2013,800 - Literatura y retórica,TODOS,60% - 70%,7,1.44,0.51,27,INGLÉS,6
Brasil,2013,800 - Literatura y retórica,TODOS,60% - 70%,7,1.44,0.51,27,LENGUA NO DETERMINADA,10
Brasil,2013,800 - Literatura y retórica,TODOS,60% - 70%,7,1.44,0.51,27,POLACO,1
Brasil,2013,800 - Literatura y retórica,TODOS,60% - 70%,7,1.44,0.51,27,PORTUGUÉS,11
Brasil,2013,800 - Literatura y retórica,TODOS,60% - 70%,7,1.44,0.51,27,RUSO,2
Brasil,2013,800 - Literatura y retórica,TODOS,70% - 80%,8,1.0,0.0,27,ALEMÁN,1
Brasil,2013,800 - Literatura y retórica,TODOS,70% - 80%,8,1.0,0.0,27,ESPAÑOL,3
Brasil,2013,800 - Literatura y retórica,TODOS,70% - 80%,8,1.0,0.0,27,FRANCÉS,3
Brasil,2013,800 - Literatura y retórica,TODOS,70% - 80%,8,1.0,0.0,27,INGLÉS,8
Brasil,2013,800 - Literatura y retórica,TODOS,70% - 80%,8,1.0,0.0,27,ITALIANO,1
Brasil,2013,800 - Literatura y retórica,TODOS,70% - 80%,8,1.0,0.0,27,LENGUA NO DETERMINADA,4
Brasil,2013,800 - Literatura y retórica,TODOS,70% - 80%,8,1.0,0.0,27,NORUEGO,1
Brasil,2013,800 - Literatura y retórica,TODOS,70% - 80%,8,1.0,0.0,27,PORTUGUÉS,6
Brasil,2013,800 - Literatura y retórica,TODOS,80% - 90%,9,1.0,0.0,27,ALEMÁN,2
Brasil,2013,800 - Literatura y retórica,TODOS,80% - 90%,9,1.0,0.0,27,ESPAÑOL,3
Brasil,2013,800 - Literatura y retórica,TODOS,80% - 90%,9,1.0,0.0,27,FRANCÉS,3
Brasil,2013,800 - Literatura y retórica,TODOS,80% - 90%,9,1.0,0.0,27,INGLÉS,6
Brasil,2013,800 - Literatura y retórica,TODOS,80% - 90%,9,1.0,0.0,27,LENGUA NO DETERMINADA,8
Brasil,2013,800 - Literatura y retórica,TODOS,80% - 90%,9,1.0,0.0,27,PORTUGUÉS,5
Brasil,2013,800 - Literatura y retórica,TODOS,Larga Cola,10,1.0,0.0,28,ALEMÁN,2
Brasil,2013,800 - Literatura y retórica,TODOS,Larga Cola,10,1.0,0.0,28,ESPAÑOL,3
Brasil,2013,800 - Literatura y retórica,TODOS,Larga Cola,10,1.0,0.0,28,FRANCÉS,1
Brasil,2013,800 - Literatura y retórica,TODOS,Larga Cola,10,1.0,0.0,28,INGLÉS,6
Brasil,2013,800 - Literatura y retórica,TODOS,Larga Cola,10,1.0,0.0,28,LENGUA NO DETERMINADA,6
Brasil,2013,800 - Literatura y retórica,TODOS,Larga Cola,10,1.0,0.0,28,PORTUGUÉS,10
Brasil,2013,900 - Geografía e historia,AMBAS,Top 10%,1,19.5,8.37,8,ALEMÁN,7
Brasil,2013,900 - Geografía e historia,AMBAS,Top 10%,1,19.5,8.37,8,CHINO,2
Brasil,2013,900 - Geografía e historia,AMBAS,Top 10%,1,19.5,8.37,8,ESPAÑOL,7
Brasil,2013,900 - Geografía e historia,AMBAS,Top 10%,1,19.5,8.37,8,FRANCÉS,24
Brasil,2013,900 - Geografía e historia,AMBAS,Top 10%,1,19.5,8.37,8,INGLÉS,97
Brasil,2013,900 - Geografía e historia,AMBAS,Top 10%,1,19.5,8.37,8,ITALIANO,1
Brasil,2013,900 - Geografía e historia,AMBAS,Top 10%,1,19.5,8.37,8,LENGUA NO DETERMINADA,16
Brasil,2013,900 - Geografía e historia,AMBAS,Top 10%,1,19.5,8.37,8,PORTUGUÉS,1
Brasil,2013,900 - Geografía e historia,AMBAS,Top 10%,1,19.5,8.37,8,SUECO,1
Brasil,2013,900 - Geografía e historia,AMBAS,10% - 20%,2,7.0,1.6,8,ALEMÁN,1
Brasil,2013,900 - Geografía e historia,AMBAS,10% - 20%,2,7.0,1.6,8,ESPAÑOL,1
Brasil,2013,900 - Geografía e historia,AMBAS,10% - 20%,2,7.0,1.6,8,FRANCÉS,2
Brasil,2013,900 - Geografía e historia,AMBAS,10% - 20%,2,7.0,1.6,8,INGLÉS,40
Brasil,2013,900 - Geografía e historia,AMBAS,10% - 20%,2,7.0,1.6,8,ITALIANO,6
Brasil,2013,900 - Geografía e historia,AMBAS,10% - 20%,2,7.0,1.6,8,LENGUA NO DETERMINADA,5
Brasil,2013,900 - Geografía e historia,AMBAS,10% - 20%,2,7.0,1.6,8,POLACO,1
Brasil,2013,900 - Geografía e historia,AMBAS,20% - 30%,3,3.56,0.53,9,FRANCÉS,5
Brasil,2013,900 - Geografía e historia,AMBAS,20% - 30%,3,3.56,0.53,9,INGLÉS,15
Brasil,2013,900 - Geografía e historia,AMBAS,20% - 30%,3,3.56,0.53,9,ITALIANO,4
Brasil,2013,900 - Geografía e historia,AMBAS,20% - 30%,3,3.56,0.53,9,LENGUA NO DETERMINADA,8
Brasil,2013,900 - Geografía e historia,AMBAS,30% - 40%,4,2.25,0.46,8,FRANCÉS,4
Brasil,2013,900 - Geografía e historia,AMBAS,30% - 40%,4,2.25,0.46,8,INGLÉS,9
Brasil,2013,900 - Geografía e historia,AMBAS,30% - 40%,4,2.25,0.46,8,ITALIANO,2
Brasil,2013,900 - Geografía e historia,AMBAS,30% - 40%,4,2.25,0.46,8,LENGUA NO DETERMINADA,1
Brasil,2013,900 - Geografía e historia,AMBAS,30% - 40%,4,2.25,0.46,8,PORTUGUÉS,1
Brasil,2013,900 - Geografía e historia,AMBAS,30% - 40%,4,2.25,0.46,8,RUMANO,1
Brasil,2013,900 - Geografía e historia,AMBAS,40% - 50%,5,2.0,0.0,9,INGLÉS,13
Brasil,2013,900 - Geografía e historia,AMBAS,40% - 50%,5,2.0,0.0,9,ITALIANO,1
Brasil,2013,900 - Geografía e historia,AMBAS,40% - 50%,5,2.0,0.0,9,LENGUA NO DETERMINADA,4
Brasil,2013,900 - Geografía e historia,AMBAS,50% - 60%,6,1.75,0.46,8,ALEMÁN,1
Brasil,2013,900 - Geografía e historia,AMBAS,50% - 60%,6,1.75,0.46,8,CHINO,2
Brasil,2013,900 - Geografía e historia,AMBAS,50% - 60%,6,1.75,0.46,8,ESPAÑOL,3
Brasil,2013,900 - Geografía e historia,AMBAS,50% - 60%,6,1.75,0.46,8,FRANCÉS,1
Brasil,2013,900 - Geografía e historia,AMBAS,50% - 60%,6,1.75,0.46,8,INGLÉS,1
Brasil,2013,900 - Geografía e historia,AMBAS,50% - 60%,6,1.75,0.46,8,ITALIANO,1
Brasil,2013,900 - Geografía e historia,AMBAS,50% - 60%,6,1.75,0.46,8,LENGUA NO DETERMINADA,5
Brasil,2013,900 - Geografía e historia,AMBAS,60% - 70%,7,1.0,0.0,8,FRANCÉS,1
Brasil,2013,900 - Geografía e historia,AMBAS,60% - 70%,7,1.0,0.0,8,INGLÉS,5
Brasil,2013,900 - Geografía e historia,AMBAS,60% - 70%,7,1.0,0.0,8,LENGUA NO DETERMINADA,1
Brasil,2013,900 - Geografía e historia,AMBAS,60% - 70%,7,1.0,0.0,8,PORTUGUÉS,1
Brasil,2013,900 - Geografía e historia,AMBAS,70% - 80%,8,1.0,0.0,9,ESPAÑOL,3
Brasil,2013,900 - Geografía e historia,AMBAS,70% - 80%,8,1.0,0.0,9,FRANCÉS,2
Brasil,2013,900 - Geografía e historia,AMBAS,70% - 80%,8,1.0,0.0,9,INGLÉS,1
Brasil,2013,900 - Geografía e historia,AMBAS,70% - 80%,8,1.0,0.0,9,LENGUA NO DETERMINADA,1
Brasil,2013,900 - Geografía e historia,AMBAS,70% - 80%,8,1.0,0.0,9,PORTUGUÉS,2
Brasil,2013,900 - Geografía e historia,AMBAS,80% - 90%,9,1.0,0.0,8,ALEMÁN,1
Brasil,2013,900 - Geografía e historia,AMBAS,80% - 90%,9,1.0,0.0,8,FRANCÉS,1
Brasil,2013,900 - Geografía e historia,AMBAS,80% - 90%,9,1.0,0.0,8,INGLÉS,3
Brasil,2013,900 - Geografía e historia,AMBAS,80% - 90%,9,1.0,0.0,8,ITALIANO,1
Brasil,2013,900 - Geografía e historia,AMBAS,80% - 90%,9,1.0,0.0,8,PORTUGUÉS,2
Brasil,2013,900 - Geografía e historia,AMBAS,Larga Cola,10,1.0,0.0,9,INGLÉS,3
Brasil,2013,900 - Geografía e historia,AMBAS,Larga Cola,10,1.0,0.0,9,LENGUA NO DETERMINADA,2
Brasil,2013,900 - Geografía e historia,AMBAS,Larga Cola,10,1.0,0.0,9,PORTUGUÉS,4
Brasil,2013,900 - Geografía e historia,AUTOR-EDITOR,Top 10%,1,1.0,0.0,1,LENGUA NO DETERMINADA,1
Brasil,2013,900 - Geografía e historia,AUTOR-EDITOR,10% - 20%,2,1.0,0.0,1,LENGUA NO DETERMINADA,1
Brasil,2013,900 - Geografía e historia,AUTOR-EDITOR,20% - 30%,3,1.0,0.0,1,PORTUGUÉS,1
Brasil,2013,900 - Geografía e historia,AUTOR-EDITOR,30% - 40%,4,1.0,0.0,1,INGLÉS,1
Brasil,2013,900 - Geografía e historia,AUTOR-EDITOR,40% - 50%,5,1.0,0.0,1,FRANCÉS,1
Brasil,2013,900 - Geografía e historia,AUTOR-EDITOR,50% - 60%,6,1.0,0.0,1,INGLÉS,1
Brasil,2013,900 - Geografía e historia,AUTOR-EDITOR,60% - 70%,7,1.0,0.0,1,LENGUA NO DETERMINADA,1
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,Top 10%,1,20.86,8.03,7,ALEMÁN,6
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,Top 10%,1,20.86,8.03,7,CHINO,2
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,Top 10%,1,20.86,8.03,7,ESPAÑOL,6
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,Top 10%,1,20.86,8.03,7,FRANCÉS,24
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,Top 10%,1,20.86,8.03,7,INGLÉS,89
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,Top 10%,1,20.86,8.03,7,ITALIANO,1
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,Top 10%,1,20.86,8.03,7,LENGUA NO DETERMINADA,16
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,Top 10%,1,20.86,8.03,7,PORTUGUÉS,1
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,Top 10%,1,20.86,8.03,7,SUECO,1
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,10% - 20%,2,7.62,1.69,8,ALEMÁN,1
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,10% - 20%,2,7.62,1.69,8,ESPAÑOL,1
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,10% - 20%,2,7.62,1.69,8,FRANCÉS,2
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,10% - 20%,2,7.62,1.69,8,INGLÉS,45
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,10% - 20%,2,7.62,1.69,8,ITALIANO,6
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,10% - 20%,2,7.62,1.69,8,LENGUA NO DETERMINADA,5
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,10% - 20%,2,7.62,1.69,8,POLACO,1
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,20% - 30%,3,3.88,0.64,8,ALEMÁN,1
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,20% - 30%,3,3.88,0.64,8,ESPAÑOL,1
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,20% - 30%,3,3.88,0.64,8,FRANCÉS,5
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,20% - 30%,3,3.88,0.64,8,INGLÉS,13
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,20% - 30%,3,3.88,0.64,8,ITALIANO,4
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,20% - 30%,3,3.88,0.64,8,LENGUA NO DETERMINADA,7
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,30% - 40%,4,2.57,0.53,7,FRANCÉS,3
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,30% - 40%,4,2.57,0.53,7,INGLÉS,10
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,30% - 40%,4,2.57,0.53,7,ITALIANO,2
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,30% - 40%,4,2.57,0.53,7,LENGUA NO DETERMINADA,2
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,30% - 40%,4,2.57,0.53,7,PORTUGUÉS,1
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,40% - 50%,5,2.0,0.0,8,FRANCÉS,1
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,40% - 50%,5,2.0,0.0,8,INGLÉS,9
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,40% - 50%,5,2.0,0.0,8,ITALIANO,1
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,40% - 50%,5,2.0,0.0,8,LENGUA NO DETERMINADA,4
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,40% - 50%,5,2.0,0.0,8,RUMANO,1
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,50% - 60%,6,1.88,0.35,8,ALEMÁN,1
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,50% - 60%,6,1.88,0.35,8,CHINO,2
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,50% - 60%,6,1.88,0.35,8,ESPAÑOL,2
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,50% - 60%,6,1.88,0.35,8,INGLÉS,8
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,50% - 60%,6,1.88,0.35,8,LENGUA NO DETERMINADA,2
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,60% - 70%,7,1.0,0.0,7,FRANCÉS,1
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,60% - 70%,7,1.0,0.0,7,INGLÉS,3
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,60% - 70%,7,1.0,0.0,7,ITALIANO,1
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,60% - 70%,7,1.0,0.0,7,LENGUA NO DETERMINADA,1
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,60% - 70%,7,1.0,0.0,7,PORTUGUÉS,1
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,70% - 80%,8,1.0,0.0,8,ESPAÑOL,2
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,70% - 80%,8,1.0,0.0,8,FRANCÉS,2
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,70% - 80%,8,1.0,0.0,8,INGLÉS,1
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,70% - 80%,8,1.0,0.0,8,LENGUA NO DETERMINADA,1
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,70% - 80%,8,1.0,0.0,8,PORTUGUÉS,2
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,80% - 90%,9,1.0,0.0,8,ALEMÁN,1
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,80% - 90%,9,1.0,0.0,8,ESPAÑOL,1
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,80% - 90%,9,1.0,0.0,8,FRANCÉS,1
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,80% - 90%,9,1.0,0.0,8,INGLÉS,4
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,80% - 90%,9,1.0,0.0,8,PORTUGUÉS,1
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,Larga Cola,10,1.0,0.0,8,INGLÉS,3
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,Larga Cola,10,1.0,0.0,8,LENGUA NO DETERMINADA,1
Brasil,2013,900 - Geografía e historia,EDITORIAL COMERCIAL,Larga Cola,10,1.0,0.0,8,PORTUGUÉS,4
Brasil,2013,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,Top 10%,1,2.0,0.0,1,INGLÉS,1
Brasil,2013,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,Top 10%,1,2.0,0.0,1,LENGUA NO DETERMINADA,1
Brasil,2013,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,10% - 20%,2,2.0,0.0,1,ESPAÑOL,1
Brasil,2013,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,10% - 20%,2,2.0,0.0,1,LENGUA NO DETERMINADA,1
Brasil,2013,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,20% - 30%,3,2.0,0.0,1,FRANCÉS,1
Brasil,2013,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,20% - 30%,3,2.0,0.0,1,LENGUA NO DETERMINADA,1
Brasil,2013,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,30% - 40%,4,1.0,0.0,1,INGLÉS,1
Brasil,2013,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,40% - 50%,5,1.0,0.0,1,ITALIANO,1
Brasil,2013,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,50% - 60%,6,1.0,0.0,1,PORTUGUÉS,1
Brasil,2013,900 - Geografía e historia,EDITORIAL UNIVERSITARIA,60% - 70%,7,1.0,0.0,1,LENGUA NO DETERMINADA,1
Brasil,2013,900 - Geografía e historia,ENTIDAD PRIVADA NO EDITORIAL,Top 10%,1,3.5,0.71,2,INGLÉS,4
Brasil,2013,900 - Geografía e historia,ENTIDAD PRIVADA NO EDITORIAL,Top 10%,1,3.5,0.71,2,LENGUA NO DETERMINADA,1
Brasil,2013,900 - Geografía e historia,ENTIDAD PRIVADA NO EDITORIAL,Top 10%,1,3.5,0.71,2,PORTUGUÉS,2
Brasil,2013,900 - Geografía e historia,ENTIDAD PRIVADA NO EDITORIAL,10% - 20%,2,2.5,0.71,2,CATALÁN,2
Brasil,2013,900 - Geografía e historia,ENTIDAD PRIVADA NO EDITORIAL,10% - 20%,2,2.5,0.71,2,INGLÉS,1
Brasil,2013,900 - Geografía e historia,ENTIDAD PRIVADA NO EDITORIAL,10% - 20%,2,2.5,0.71,2,LENGUA NO DETERMINADA,1
Brasil,2013,900 - Geografía e historia,ENTIDAD PRIVADA NO EDITORIAL,10% - 20%,2,2.5,0.71,2,PORTUGUÉS,1
Brasil,2013,900 - Geografía e historia,ENTIDAD PRIVADA NO EDITORIAL,20% - 30%,3,1.5,0.71,2,FRANCÉS,1
Brasil,2013,900 - Geografía e historia,ENTIDAD PRIVADA NO EDITORIAL,20% - 30%,3,1.5,0.71,2,INGLÉS,2
Brasil,2013,900 - Geografía e historia,ENTIDAD PRIVADA NO EDITORIAL,30% - 40%,4,1.0,0.0,2,INGLÉS,1
Brasil,2013,900 - Geografía e historia,ENTIDAD PRIVADA NO EDITORIAL,30% - 40%,4,1.0,0.0,2,ITALIANO,1
Brasil,2013,900 - Geografía e historia,ENTIDAD PRIVADA NO EDITORIAL,40% - 50%,5,1.0,0.0,3,ESPAÑOL,1
Brasil,2013,900 - Geografía e historia,ENTIDAD PRIVADA NO EDITORIAL,40% - 50%,5,1.0,0.0,3,INGLÉS,1
Brasil,2013,900 - Geografía e historia,ENTIDAD PRIVADA NO EDITORIAL,40% - 50%,5,1.0,0.0,3,POLACO,1
Brasil,2013,900 - Geografía e historia,ENTIDAD PRIVADA NO EDITORIAL,50% - 60%,6,1.0,0.0,2,INDONESIO,1
Brasil,2013,900 - Geografía e historia,ENTIDAD PRIVADA NO EDITORIAL,50% - 60%,6,1.0,0.0,2,INGLÉS,1
Brasil,2013,900 - Geografía e historia,ENTIDAD PRIVADA NO EDITORIAL,60% - 70%,7,1.0,0.0,2,ESPAÑOL,1
Brasil,2013,900 - Geografía e historia,ENTIDAD PRIVADA NO EDITORIAL,60% - 70%,7,1.0,0.0,2,LENGUA NO DETERMINADA,1
Brasil,2013,900 - Geografía e historia,ENTIDAD PRIVADA NO EDITORIAL,70% - 80%,8,1.0,0.0,2,INGLÉS,1
Brasil,2013,900 - Geografía e historia,ENTIDAD PRIVADA NO EDITORIAL,70% - 80%,8,1.0,0.0,2,LATÍN,1
Brasil,2013,900 - Geografía e historia,ENTIDAD PRIVADA NO EDITORIAL,80% - 90%,9,1.0,0.0,2,ALEMÁN,1
Brasil,2013,900 - Geografía e historia,ENTIDAD PRIVADA NO EDITORIAL,80% - 90%,9,1.0,0.0,2,ESPAÑOL,1
Brasil,2013,900 - Geografía e historia,ENTIDAD PRIVADA NO EDITORIAL,Larga Cola,10,1.0,0.0,3,LENGUA NO DETERMINADA,2
Brasil,2013,900 - Geografía e historia,ENTIDAD PRIVADA NO EDITORIAL,Larga Cola,10,1.0,0.0,3,PORTUGUÉS,1
Brasil,2013,900 - Geografía e historia,ENTIDAD PÚBLICA,Top 10%,1,2.0,0.0,1,ALEMÁN,1
Brasil,2013,900 - Geografía e historia,ENTIDAD PÚBLICA,Top 10%,1,2.0,0.0,1,INGLÉS,1
Brasil,2013,900 - Geografía e historia,OTROS,Top 10%,1,5.0,0.0,1,LENGUA NO DETERMINADA,5
Brasil,2013,900 - Geografía e historia,OTROS,10% - 20%,2,1.0,0.0,1,LENGUA NO DETERMINADA,1
Brasil,2013,900 - Geografía e historia,OTROS,20% - 30%,3,1.0,0.0,1,LENGUA NO DETERMINADA,1
Brasil,2013,900 - Geografía e historia,OTROS,30% - 40%,4,1.0,0.0,1,JAPONÉS,1
Brasil,2013,900 - Geografía e historia,OTROS,40% - 50%,5,1.0,0.0,1,PORTUGUÉS,1
Brasil,2013,900 - Geografía e historia,TODOS,Top 10%,1,16.55,8.64,11,ALEMÁN,7
Brasil,2013,900 - Geografía e historia,TODOS,Top 10%,1,16.55,8.64,11,CHINO,2
Brasil,2013,900 - Geografía e historia,TODOS,Top 10%,1,16.55,8.64,11,ESPAÑOL,7
Brasil,2013,900 - Geografía e historia,TODOS,Top 10%,1,16.55,8.64,11,FRANCÉS,26
Brasil,2013,900 - Geografía e historia,TODOS,Top 10%,1,16.55,8.64,11,INGLÉS,118
Brasil,2013,900 - Geografía e historia,TODOS,Top 10%,1,16.55,8.64,11,ITALIANO,1
Brasil,2013,900 - Geografía e historia,TODOS,Top 10%,1,16.55,8.64,11,LENGUA NO DETERMINADA,19
Brasil,2013,900 - Geografía e historia,TODOS,Top 10%,1,16.55,8.64,11,PORTUGUÉS,1
Brasil,2013,900 - Geografía e historia,TODOS,Top 10%,1,16.55,8.64,11,SUECO,1
Brasil,2013,900 - Geografía e historia,TODOS,10% - 20%,2,4.92,1.16,12,ALEMÁN,1
Brasil,2013,900 - Geografía e historia,TODOS,10% - 20%,2,4.92,1.16,12,ESPAÑOL,1
Brasil,2013,900 - Geografía e historia,TODOS,10% - 20%,2,4.92,1.16,12,FRANCÉS,5
Brasil,2013,900 - Geografía e historia,TODOS,10% - 20%,2,4.92,1.16,12,INGLÉS,33
Brasil,2013,900 - Geografía e historia,TODOS,10% - 20%,2,4.92,1.16,12,ITALIANO,10
Brasil,2013,900 - Geografía e historia,TODOS,10% - 20%,2,4.92,1.16,12,LENGUA NO DETERMINADA,8
Brasil,2013,900 - Geografía e historia,TODOS,10% - 20%,2,4.92,1.16,12,POLACO,1
Brasil,2013,900 - Geografía e historia,TODOS,20% - 30%,3,2.67,0.49,12,ALEMÁN,1
Brasil,2013,900 - Geografía e historia,TODOS,20% - 30%,3,2.67,0.49,12,FRANCÉS,3
