PAIS,ANO,DEWEY PRINCIPAL,ESTADO_TRADUCCION,TIPO_AGENTE,EDITORIAL,CANTIDAD
Argentina,2019,100 - Filosofía y psicología,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,OTROS,55
Argentina,2019,100 - Filosofía y psicología,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,43
Argentina,2019,100 - Filosofía y psicología,NO TRADUCIDO,TODOS,OTROS,590
Argentina,2019,100 - Filosofía y psicología,TRADUCIDO,AMBAS,OTROS,53
Argentina,2019,100 - Filosofía y psicología,TRADUCIDO,AUTOR-EDITOR,OTROS,5
Argentina,2019,100 - Filosofía y psicología,TRADUCIDO,EDITORIAL COMERCIAL,OTROS,41
Argentina,2019,100 - Filosofía y psicología,TRADUCIDO,EDITORIAL UNIVERSITARIA,OTROS,2
Argentina,2019,100 - Filosofía y psicología,TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,4
Argentina,2019,100 - Filosofía y psicología,TRADUCIDO,TODOS,OTROS,80
Argentina,2019,200 - Religión,NO TRADUCIDO,AMBAS,OTROS,299
Argentina,2019,200 - Religión,NO TRADUCIDO,AUTOR-EDITOR,OTROS,148
Argentina,2019,200 - Religión,NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,291
Argentina,2019,200 - Religión,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,117
Argentina,2019,200 - Religión,NO TRADUCIDO,TODOS,OTROS,652
Argentina,2019,200 - Religión,TRADUCIDO,AMBAS,OTROS,10
Argentina,2019,200 - Religión,TRADUCIDO,AUTOR-EDITOR,OTROS,3
Argentina,2019,200 - Religión,TRADUCIDO,EDITORIAL COMERCIAL,OTROS,9
Argentina,2019,200 - Religión,TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,12
Argentina,2019,200 - Religión,TRADUCIDO,TODOS,OTROS,41
Argentina,2019,300 - Ciencias sociales,NO TRADUCIDO,AMBAS,OTROS,3010
Argentina,2019,300 - Ciencias sociales,NO TRADUCIDO,AUTOR-EDITOR,OTROS,692
Argentina,2019,300 - Ciencias sociales,NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,2011
Argentina,2019,300 - Ciencias sociales,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,OTROS,664
Argentina,2019,300 - Ciencias sociales,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,386
Argentina,2019,300 - Ciencias sociales,NO TRADUCIDO,ENTIDAD PÚBLICA,OTROS,255
Argentina,2019,300 - Ciencias sociales,NO TRADUCIDO,OTROS,OTROS,25
Argentina,2019,300 - Ciencias sociales,NO TRADUCIDO,TODOS,OTROS,5092
Argentina,2019,300 - Ciencias sociales,TRADUCIDO,AMBAS,OTROS,74
Argentina,2019,300 - Ciencias sociales,TRADUCIDO,AUTOR-EDITOR,OTROS,4
Argentina,2019,300 - Ciencias sociales,TRADUCIDO,EDITORIAL COMERCIAL,OTROS,61
Argentina,2019,300 - Ciencias sociales,TRADUCIDO,EDITORIAL UNIVERSITARIA,OTROS,3
Argentina,2019,300 - Ciencias sociales,TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,5
Argentina,2019,300 - Ciencias sociales,TRADUCIDO,TODOS,OTROS,110
Argentina,2019,400 - Lenguas,NO TRADUCIDO,AMBAS,OTROS,89
Argentina,2019,400 - Lenguas,NO TRADUCIDO,AUTOR-EDITOR,OTROS,46
Argentina,2019,400 - Lenguas,NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,37
Argentina,2019,400 - Lenguas,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,OTROS,31
Argentina,2019,400 - Lenguas,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,7
Argentina,2019,400 - Lenguas,NO TRADUCIDO,TODOS,OTROS,169
Argentina,2019,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,AMBAS,OTROS,389
Argentina,2019,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,AUTOR-EDITOR,OTROS,128
Argentina,2019,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,177
Argentina,2019,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,OTROS,160
Argentina,2019,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,63
Argentina,2019,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,ENTIDAD PÚBLICA,OTROS,19
Argentina,2019,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,OTROS,OTROS,2
Argentina,2019,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,TODOS,OTROS,708
Argentina,2019,500 - Ciencias naturales y matemáticas,TRADUCIDO,AMBAS,OTROS,5
Argentina,2019,500 - Ciencias naturales y matemáticas,TRADUCIDO,EDITORIAL COMERCIAL,OTROS,3
Argentina,2019,500 - Ciencias naturales y matemáticas,TRADUCIDO,TODOS,OTROS,10
Argentina,2019,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,AMBAS,OTROS,862
Argentina,2019,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,AUTOR-EDITOR,OTROS,443
Argentina,2019,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,643
Argentina,2019,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,EDITORIAL UNIVERSITARIA,OTROS,156
Argentina,2019,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,188
Argentina,2019,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,ENTIDAD PÚBLICA,OTROS,41
Argentina,2019,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,OTROS,OTROS,12
Argentina,2019,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,TODOS,OTROS,1827
Argentina,2019,600 - Tecnología (Ciencias aplicadas),TRADUCIDO,AMBAS,OTROS,27
Argentina,2019,600 - Tecnología (Ciencias aplicadas),TRADUCIDO,AUTOR-EDITOR,OTROS,6
Argentina,2019,600 - Tecnología (Ciencias aplicadas),TRADUCIDO,EDITORIAL COMERCIAL,OTROS,26
Argentina,2019,600 - Tecnología (Ciencias aplicadas),TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,2
Argentina,2019,600 - Tecnología (Ciencias aplicadas),TRADUCIDO,TODOS,OTROS,50
Argentina,2019,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,AMBAS,OTROS,507
Argentina,2019,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,AUTOR-EDITOR,OTROS,449
Argentina,2019,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,296
Argentina,2019,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,OTROS,120
Argentina,2019,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,119
Argentina,2019,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,ENTIDAD PÚBLICA,OTROS,44
Argentina,2019,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,OTROS,OTROS,5
Argentina,2019,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,TODOS,OTROS,1280
Argentina,2019,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,AMBAS,OTROS,14
Argentina,2019,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,AUTOR-EDITOR,OTROS,4
Argentina,2019,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,EDITORIAL COMERCIAL,OTROS,13
Argentina,2019,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,TODOS,OTROS,27
Argentina,2019,800 - Literatura y retórica,NO TRADUCIDO,AMBAS,OTROS,5465
Argentina,2019,800 - Literatura y retórica,NO TRADUCIDO,AUTOR-EDITOR,OTROS,2193
Argentina,2019,800 - Literatura y retórica,NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,5151
Argentina,2019,800 - Literatura y retórica,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,OTROS,182
Argentina,2019,800 - Literatura y retórica,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,254
Argentina,2019,800 - Literatura y retórica,NO TRADUCIDO,ENTIDAD PÚBLICA,OTROS,91
Argentina,2019,800 - Literatura y retórica,NO TRADUCIDO,OTROS,OTROS,38
Argentina,2019,800 - Literatura y retórica,NO TRADUCIDO,TODOS,OTROS,8513
Argentina,2019,800 - Literatura y retórica,TRADUCIDO,AMBAS,OTROS,303
Argentina,2019,800 - Literatura y retórica,TRADUCIDO,AUTOR-EDITOR,OTROS,42
Argentina,2019,800 - Literatura y retórica,TRADUCIDO,EDITORIAL COMERCIAL,OTROS,292
Argentina,2019,800 - Literatura y retórica,TRADUCIDO,EDITORIAL UNIVERSITARIA,OTROS,1
Argentina,2019,800 - Literatura y retórica,TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,2
Argentina,2019,800 - Literatura y retórica,TRADUCIDO,TODOS,OTROS,377
Argentina,2019,900 - Geografía e historia,NO TRADUCIDO,AMBAS,OTROS,1048
Argentina,2019,900 - Geografía e historia,NO TRADUCIDO,AUTOR-EDITOR,OTROS,548
Argentina,2019,900 - Geografía e historia,NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,821
Argentina,2019,900 - Geografía e historia,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,OTROS,147
Argentina,2019,900 - Geografía e historia,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,114
Argentina,2019,900 - Geografía e historia,NO TRADUCIDO,ENTIDAD PÚBLICA,OTROS,35
Argentina,2019,900 - Geografía e historia,NO TRADUCIDO,OTROS,OTROS,12
Argentina,2019,900 - Geografía e historia,NO TRADUCIDO,TODOS,OTROS,1907
Argentina,2019,900 - Geografía e historia,TRADUCIDO,AMBAS,OTROS,61
Argentina,2019,900 - Geografía e historia,TRADUCIDO,AUTOR-EDITOR,OTROS,5
Argentina,2019,900 - Geografía e historia,TRADUCIDO,EDITORIAL COMERCIAL,OTROS,48
Argentina,2019,900 - Geografía e historia,TRADUCIDO,EDITORIAL UNIVERSITARIA,OTROS,1
Argentina,2019,900 - Geografía e historia,TRADUCIDO,TODOS,OTROS,79
Argentina,2019,SIN IDENTIFICAR,NO TRADUCIDO,AMBAS,OTROS,137
Argentina,2019,SIN IDENTIFICAR,NO TRADUCIDO,AUTOR-EDITOR,OTROS,27
Argentina,2019,SIN IDENTIFICAR,NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,99
Argentina,2019,SIN IDENTIFICAR,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,OTROS,14
Argentina,2019,SIN IDENTIFICAR,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,6
Argentina,2019,SIN IDENTIFICAR,NO TRADUCIDO,ENTIDAD PÚBLICA,OTROS,7
Argentina,2019,SIN IDENTIFICAR,NO TRADUCIDO,TODOS,OTROS,212
Argentina,2019,SIN IDENTIFICAR,TRADUCIDO,AMBAS,OTROS,1
Argentina,2019,SIN IDENTIFICAR,TRADUCIDO,TODOS,OTROS,1
Argentina,2020,000 - Generalidades,NO TRADUCIDO,AMBAS,OTROS,38
Argentina,2020,000 - Generalidades,NO TRADUCIDO,AUTOR-EDITOR,OTROS,12
Argentina,2020,000 - Generalidades,NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,27
Argentina,2020,000 - Generalidades,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,OTROS,2
Argentina,2020,000 - Generalidades,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,3
Argentina,2020,000 - Generalidades,NO TRADUCIDO,TODOS,OTROS,75
Argentina,2020,100 - Filosofía y psicología,NO TRADUCIDO,AMBAS,OTROS,179
Argentina,2020,100 - Filosofía y psicología,NO TRADUCIDO,AUTOR-EDITOR,OTROS,74
Argentina,2020,100 - Filosofía y psicología,NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,134
Argentina,2020,100 - Filosofía y psicología,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,OTROS,26
Argentina,2020,100 - Filosofía y psicología,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,15
Argentina,2020,100 - Filosofía y psicología,NO TRADUCIDO,TODOS,OTROS,307
Argentina,2020,100 - Filosofía y psicología,TRADUCIDO,AMBAS,OTROS,20
Argentina,2020,100 - Filosofía y psicología,TRADUCIDO,EDITORIAL COMERCIAL,OTROS,20
Argentina,2020,100 - Filosofía y psicología,TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,1
Argentina,2020,100 - Filosofía y psicología,TRADUCIDO,TODOS,OTROS,33
Argentina,2020,200 - Religión,NO TRADUCIDO,AMBAS,OTROS,145
Argentina,2020,200 - Religión,NO TRADUCIDO,AUTOR-EDITOR,OTROS,73
Argentina,2020,200 - Religión,NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,142
Argentina,2020,200 - Religión,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,48
Argentina,2020,200 - Religión,NO TRADUCIDO,TODOS,OTROS,330
Argentina,2020,200 - Religión,TRADUCIDO,AMBAS,OTROS,7
Argentina,2020,200 - Religión,TRADUCIDO,EDITORIAL COMERCIAL,OTROS,7
Argentina,2020,200 - Religión,TRADUCIDO,TODOS,OTROS,20
Argentina,2020,300 - Ciencias sociales,NO TRADUCIDO,AMBAS,OTROS,1345
Argentina,2020,300 - Ciencias sociales,NO TRADUCIDO,AUTOR-EDITOR,OTROS,383
Argentina,2020,300 - Ciencias sociales,NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,929
Argentina,2020,300 - Ciencias sociales,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,OTROS,253
Argentina,2020,300 - Ciencias sociales,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,167
Argentina,2020,300 - Ciencias sociales,NO TRADUCIDO,ENTIDAD PÚBLICA,OTROS,44
Argentina,2020,300 - Ciencias sociales,NO TRADUCIDO,OTROS,OTROS,3
Argentina,2020,300 - Ciencias sociales,NO TRADUCIDO,TODOS,OTROS,2125
Argentina,2020,300 - Ciencias sociales,TRADUCIDO,AMBAS,OTROS,50
Argentina,2020,300 - Ciencias sociales,TRADUCIDO,AUTOR-EDITOR,OTROS,1
Argentina,2020,300 - Ciencias sociales,TRADUCIDO,EDITORIAL COMERCIAL,OTROS,46
Argentina,2020,300 - Ciencias sociales,TRADUCIDO,TODOS,OTROS,72
Argentina,2020,400 - Lenguas,NO TRADUCIDO,AMBAS,OTROS,18
Argentina,2020,400 - Lenguas,NO TRADUCIDO,AUTOR-EDITOR,OTROS,13
Argentina,2020,400 - Lenguas,NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,5
Argentina,2020,400 - Lenguas,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,OTROS,7
Argentina,2020,400 - Lenguas,NO TRADUCIDO,TODOS,OTROS,47
Argentina,2020,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,AMBAS,OTROS,124
Argentina,2020,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,AUTOR-EDITOR,OTROS,52
Argentina,2020,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,68
Argentina,2020,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,OTROS,31
Argentina,2020,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,12
Argentina,2020,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,ENTIDAD PÚBLICA,OTROS,6
Argentina,2020,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,TODOS,OTROS,228
Argentina,2020,500 - Ciencias naturales y matemáticas,TRADUCIDO,TODOS,OTROS,2
Argentina,2020,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,AMBAS,OTROS,407
Argentina,2020,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,AUTOR-EDITOR,OTROS,211
Argentina,2020,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,306
Argentina,2020,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,EDITORIAL UNIVERSITARIA,OTROS,58
Argentina,2020,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,57
Argentina,2020,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,ENTIDAD PÚBLICA,OTROS,5
Argentina,2020,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,OTROS,OTROS,2
Argentina,2020,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,TODOS,OTROS,819
Argentina,2020,600 - Tecnología (Ciencias aplicadas),TRADUCIDO,AMBAS,OTROS,10
Argentina,2020,600 - Tecnología (Ciencias aplicadas),TRADUCIDO,EDITORIAL COMERCIAL,OTROS,10
Argentina,2020,600 - Tecnología (Ciencias aplicadas),TRADUCIDO,TODOS,OTROS,18
Argentina,2020,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,AMBAS,OTROS,184
Argentina,2020,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,AUTOR-EDITOR,OTROS,171
Argentina,2020,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,105
Argentina,2020,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,OTROS,42
Argentina,2020,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,48
Argentina,2020,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,ENTIDAD PÚBLICA,OTROS,1
Argentina,2020,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,TODOS,OTROS,464
Argentina,2020,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,AMBAS,OTROS,5
Argentina,2020,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,EDITORIAL COMERCIAL,OTROS,4
Argentina,2020,700 - Las Artes Bellas artes y artes decorativas,TRADUCIDO,TODOS,OTROS,13
Argentina,2020,800 - Literatura y retórica,NO TRADUCIDO,AMBAS,OTROS,2507
Argentina,2020,800 - Literatura y retórica,NO TRADUCIDO,AUTOR-EDITOR,OTROS,1080
Argentina,2020,800 - Literatura y retórica,NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,2373
Argentina,2020,800 - Literatura y retórica,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,OTROS,36
Argentina,2020,800 - Literatura y retórica,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,92
Argentina,2020,800 - Literatura y retórica,NO TRADUCIDO,ENTIDAD PÚBLICA,OTROS,16
Argentina,2020,800 - Literatura y retórica,NO TRADUCIDO,OTROS,OTROS,5
Argentina,2020,800 - Literatura y retórica,NO TRADUCIDO,TODOS,OTROS,3941
Argentina,2020,800 - Literatura y retórica,TRADUCIDO,AMBAS,OTROS,154
Argentina,2020,800 - Literatura y retórica,TRADUCIDO,AUTOR-EDITOR,OTROS,18
Argentina,2020,800 - Literatura y retórica,TRADUCIDO,EDITORIAL COMERCIAL,OTROS,153
Argentina,2020,800 - Literatura y retórica,TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,1
Argentina,2020,800 - Literatura y retórica,TRADUCIDO,TODOS,OTROS,197
Argentina,2020,900 - Geografía e historia,NO TRADUCIDO,AMBAS,OTROS,447
Argentina,2020,900 - Geografía e historia,NO TRADUCIDO,AUTOR-EDITOR,OTROS,208
Argentina,2020,900 - Geografía e historia,NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,391
Argentina,2020,900 - Geografía e historia,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,OTROS,31
Argentina,2020,900 - Geografía e historia,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,36
Argentina,2020,900 - Geografía e historia,NO TRADUCIDO,ENTIDAD PÚBLICA,OTROS,4
Argentina,2020,900 - Geografía e historia,NO TRADUCIDO,TODOS,OTROS,800
Argentina,2020,900 - Geografía e historia,TRADUCIDO,AMBAS,OTROS,11
Argentina,2020,900 - Geografía e historia,TRADUCIDO,AUTOR-EDITOR,OTROS,2
Argentina,2020,900 - Geografía e historia,TRADUCIDO,EDITORIAL COMERCIAL,OTROS,9
Argentina,2020,900 - Geografía e historia,TRADUCIDO,TODOS,OTROS,20
Argentina,2020,SIN IDENTIFICAR,NO TRADUCIDO,AMBAS,OTROS,1048
Argentina,2020,SIN IDENTIFICAR,NO TRADUCIDO,AUTOR-EDITOR,OTROS,198
Argentina,2020,SIN IDENTIFICAR,NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,900
Argentina,2020,SIN IDENTIFICAR,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,OTROS,47
Argentina,2020,SIN IDENTIFICAR,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,72
Argentina,2020,SIN IDENTIFICAR,NO TRADUCIDO,ENTIDAD PÚBLICA,OTROS,5
Argentina,2020,SIN IDENTIFICAR,NO TRADUCIDO,TODOS,OTROS,1411
Argentina,2020,SIN IDENTIFICAR,TRADUCIDO,AMBAS,OTROS,52
Argentina,2020,SIN IDENTIFICAR,TRADUCIDO,AUTOR-EDITOR,OTROS,1
Argentina,2020,SIN IDENTIFICAR,TRADUCIDO,EDITORIAL COMERCIAL,OTROS,48
Argentina,2020,SIN IDENTIFICAR,TRADUCIDO,TODOS,OTROS,60
Bolivia,2010,000 - Generalidades,NO TRADUCIDO,AMBAS,OTROS,23
Bolivia,2010,000 - Generalidades,NO TRADUCIDO,AUTOR-EDITOR,OTROS,22
Bolivia,2010,000 - Generalidades,NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,18
Bolivia,2010,000 - Generalidades,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,11
Bolivia,2010,000 - Generalidades,NO TRADUCIDO,TODOS,OTROS,95
Bolivia,2010,100 - Filosofía y psicología,NO TRADUCIDO,AUTOR-EDITOR,OTROS,4
Bolivia,2010,100 - Filosofía y psicología,NO TRADUCIDO,TODOS,OTROS,9
Bolivia,2010,200 - Religión,NO TRADUCIDO,AMBAS,OTROS,1
Bolivia,2010,200 - Religión,NO TRADUCIDO,AUTOR-EDITOR,OTROS,2
Bolivia,2010,200 - Religión,NO TRADUCIDO,TODOS,OTROS,12
Bolivia,2010,300 - Ciencias sociales,NO TRADUCIDO,AMBAS,OTROS,36
Bolivia,2010,300 - Ciencias sociales,NO TRADUCIDO,AUTOR-EDITOR,OTROS,53
Bolivia,2010,300 - Ciencias sociales,NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,30
Bolivia,2010,300 - Ciencias sociales,NO TRADUCIDO,EDITORIAL UNIVERSITARIA,OTROS,1
Bolivia,2010,300 - Ciencias sociales,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,42
Bolivia,2010,300 - Ciencias sociales,NO TRADUCIDO,TODOS,OTROS,211
Bolivia,2010,400 - Lenguas,NO TRADUCIDO,AMBAS,OTROS,2
Bolivia,2010,400 - Lenguas,NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,2
Bolivia,2010,400 - Lenguas,NO TRADUCIDO,TODOS,OTROS,9
Bolivia,2010,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,AMBAS,OTROS,10
Bolivia,2010,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,AUTOR-EDITOR,OTROS,15
Bolivia,2010,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,9
Bolivia,2010,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,8
Bolivia,2010,500 - Ciencias naturales y matemáticas,NO TRADUCIDO,TODOS,OTROS,52
Bolivia,2010,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,AMBAS,OTROS,3
Bolivia,2010,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,AUTOR-EDITOR,OTROS,20
Bolivia,2010,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,1
Bolivia,2010,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,6
Bolivia,2010,600 - Tecnología (Ciencias aplicadas),NO TRADUCIDO,TODOS,OTROS,49
Bolivia,2010,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,AMBAS,OTROS,1
Bolivia,2010,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,AUTOR-EDITOR,OTROS,7
Bolivia,2010,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,1
Bolivia,2010,700 - Las Artes Bellas artes y artes decorativas,NO TRADUCIDO,TODOS,OTROS,14
Bolivia,2010,800 - Literatura y retórica,NO TRADUCIDO,AMBAS,OTROS,49
Bolivia,2010,800 - Literatura y retórica,NO TRADUCIDO,AUTOR-EDITOR,OTROS,22
Bolivia,2010,800 - Literatura y retórica,NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,47
Bolivia,2010,800 - Literatura y retórica,NO TRADUCIDO,TODOS,OTROS,92
Bolivia,2010,800 - Literatura y retórica,TRADUCIDO,TODOS,OTROS,2
Bolivia,2010,900 - Geografía e historia,NO TRADUCIDO,AMBAS,OTROS,6
Bolivia,2010,900 - Geografía e historia,NO TRADUCIDO,AUTOR-EDITOR,OTROS,2
Bolivia,2010,900 - Geografía e historia,NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,4
Bolivia,2010,900 - Geografía e historia,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,1
Bolivia,2010,900 - Geografía e historia,NO TRADUCIDO,TODOS,OTROS,23
Bolivia,2011,000 - Generalidades,NO TRADUCIDO,AMBAS,OTROS,18
Bolivia,2011,000 - Generalidades,NO TRADUCIDO,AUTOR-EDITOR,OTROS,24
Bolivia,2011,000 - Generalidades,NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,15
Bolivia,2011,000 - Generalidades,NO TRADUCIDO,ENTIDAD PRIVADA NO EDITORIAL,OTROS,11
Bolivia,2011,000 - Generalidades,NO TRADUCIDO,TODOS,OTROS,100
Bolivia,2011,100 - Filosofía y psicología,NO TRADUCIDO,AUTOR-EDITOR,OTROS,10
Bolivia,2011,100 - Filosofía y psicología,NO TRADUCIDO,TODOS,OTROS,16
Bolivia,2011,200 - Religión,NO TRADUCIDO,AMBAS,OTROS,2
Bolivia,2011,200 - Religión,NO TRADUCIDO,AUTOR-EDITOR,OTROS,3
Bolivia,2011,200 - Religión,NO TRADUCIDO,EDITORIAL COMERCIAL,OTROS,1
Bolivia,2011,200 - Religión,NO TRADUCIDO,TODOS,OTROS,18
Bolivia,2011,300 - Ciencias sociales,NO TRADUCIDO,AMBAS,OTROS,40
Bolivia,2011,300 - Ciencias sociales,NO TRADUCIDO,AUTOR-EDITOR,OTROS,39
